id,source
12530,-8580960026145318905
68264,-9161038147236964522
76119,3606087204037437463
89847,-7326738222407958532
42864,-8994354704600684273
81293,6160604316669064276
64561,-5123221185965057611
64749,3814498173902153959
27657,6864486874992329382
28859,6960183885978988771
102799,-8639998444987364030
58649,-2959989428815542791
100622,-7272396996841783701
96801,6158779679500106390
87459,-7132213643545496610
59257,6160604316669064276
27679,-1852699689246361825
47604,3457085817810831227
7517,-1556971156724305152
48987,-6470491773404506082
54645,-6747634744197548825
33326,6864486874992329382
28347,3641200263979308889
74304,-7132213643545496610
53610,5255243859511590831
94256,-4137846222531703583
41405,4457497589447910041
7569,-1506068137601905360
93949,-514740599155749140
24037,-1210763317679187421
71045,-3657588198217894351
16399,-5261552087790692605
88597,529414226996447502
18501,-4436026839221146058
45771,-4511684370962104760
61824,3747126772043741408
73341,664384864052860477
94564,-4308137703402303260
78034,-7351815880428608811
7757,-7600635718644354875
5787,-214833728670069534
74969,-6874757927164911387
12364,-2607535148111151957
87731,-669051272630458625
29432,-166442831652865057
46857,-3474304664643733151
39665,8354189776367105151
89558,4383068420885236137
44929,6960183885978988771
49786,-6689871462895442361
70147,8753885441167412485
54986,-7045498399335543768
33002,-940939739391593831
5535,-3481281246003418647
30777,-6622008480696630164
231,-5217635978167820077
103123,-6040481724812878265
27494,-6770678431316226904
43668,7982473701824792487
31278,-6622008480696630164
41518,-6398064756735659148
87208,7183662558825137953
104421,8720154498451432024
100286,4457497589447910041
18829,1154443845622609319
81097,-7231036435950972455
87862,-847701537747584293
102411,6673783872250476823
13539,3814498173902153959
65961,-5299075245397003965
41999,-7353071444399104995
45329,-1871550759389233389
54213,6864486874992329382
56322,-2883681852253555561
96201,9179220873793284051
28130,5350816856903614422
39255,6960183885978988771
65308,-5210748411604864932
15504,-800576184029066232
69420,8780887040005205350
29988,1422537538902706754
41642,-108263503154625959
32337,664384864052860477
101139,5987024590397660376
2628,-5974660306473275565
70684,4237041752952911968
49990,2401333421076256083
19384,-6482802477692028471
75623,1021449205974045258
89296,-8696479871836914144
42970,8720154498451432024
51927,972205058112278539
12042,981789127750603755
11279,6960183885978988771
223,6735281986902840453
42549,-5225749561087736039
102531,7088585276422923714
34453,-5558882708964482556
70209,1329351928369410919
89491,6384053416461265385
58866,7733219563127561107
58847,-2960890660675280296
66600,5937096423744821402
77737,-4406039901151036792
29467,-6172348761955347672
25827,-444088314056424859
48044,-6994580335498331233
31011,-509900529594684369
91748,6993346077905435972
87328,2727970220779723981
53122,6029692937612829205
83941,6960183885978988771
96846,6603723497352802832
71786,-6083160882361309561
6067,6960183885978988771
43891,6488386708372874589
77004,-923823440614290949
63211,-6721820391351319098
99374,-4062131861275015698
74600,7000902262540401556
52138,2993197897376507752
42412,2456103490733746602
6947,7721269807198213735
50880,-7548531817243634473
53834,4726851725598631671
32256,-179226501981357047
10634,1753291629202004462
44312,-4336230269488836051
25039,-6622008480696630164
48610,7000902262540401556
43115,-1171301728250505148
102476,-7997148165322386364
31915,-3015363231045449884
49345,-1570582482776003243
10095,-4699317631929868596
34766,-6404926265164501753
2466,2243509622888482286
88184,9176112051829100877
69401,7818639663583741813
80837,-6299247429066680914
57168,7453539296140113733
36078,-7132213643545496610
31097,-3022768391193625438
24005,8003709807405304825
102430,8354189776367105151
24607,-214833728670069534
38230,-8713884732738719953
46683,6960183885978988771
38126,-940939739391593831
31541,3582962172852239436
68767,-5825797964329110469
32670,7777452743259326349
46495,5968951081332636837
651,8572377950285919890
18230,-7600635718644354875
20715,664384864052860477
31069,-2883681852253555561
100581,7000902262540401556
59020,1803830003824801450
31124,8280513662605662120
5243,-2990717066144006275
788,-2960890660675280296
4507,7818639663583741813
8183,8967919504577734219
72188,3334479240279842711
37436,8967919504577734219
82565,846399590768792825
95056,5993836340293256418
77861,-9193221017061770169
29192,-1060526220203558863
8192,-3875622111726099900
50037,981789127750603755
104093,6735281986902840453
78337,-7132213643545496610
103331,-3364644663542019742
30975,277561377498147320
83949,-7339101893823556864
34444,1564903394915684703
72735,-6164857392078330474
35534,-294164315089722698
91444,7514041300912809702
21172,3273498523001723880
62574,4457497589447910041
5909,-1171301728250505148
97881,-2190498071442001068
14097,-2254969778288572251
89937,8124905868014001089
66782,2727970220779723981
15696,-1235247859923446366
92020,-6487381394883675245
73321,-3474304664643733151
29746,-4901444638410913651
54829,6960183885978988771
40984,5737357419019837356
71193,-8412044810448516139
30338,6735281986902840453
6457,-6793097416390290879
63808,5298791199889566693
82152,637494537274742903
1434,-974167878325279910
4028,-3364644663542019742
73203,-8054299831031336900
83727,-2945870628404339667
102593,4978652510561801468
98145,451428188845703299
68910,-446296573293322031
39119,6960183885978988771
73327,-3767926324569978959
41032,-7905516888922972540
51828,-6622008480696630164
12035,3509193152089835468
98527,8780887040005205350
16149,1144204624437422455
70313,6960183885978988771
28540,-1556787551720069151
22922,-4436026839221146058
3357,-509900529594684369
85255,-7326738222407958532
59711,981789127750603755
9057,-7132213643545496610
46468,5191773932315688944
30498,5037651995465818283
1177,-4046939871319184497
31387,2945944180504095458
76668,-1013448947655839279
45650,4517095090629592346
33492,-2605066857258372093
47359,-2108783771316333610
11447,8907476813857753738
54015,-6470491773404506082
9045,-3262725633457772160
12655,7733219563127561107
90836,-6689871462895442361
70990,-1508949022483904011
84896,-6590692711669697375
51754,8967919504577734219
86382,8484119365315303058
11151,-5261552087790692605
36558,6384053416461265385
30341,6735281986902840453
21107,1209332116115311423
98218,6603723497352802832
84559,8636406534886263646
74344,-6890157855782583695
36385,-5325997985114602160
21307,-2994621600471585514
20394,2919814402697966089
16211,8712529222635649979
59762,-4397164172140400178
69491,-2479247740869288167
25918,664384864052860477
65081,-5955301413548628753
99263,4291523136683918303
53781,-2015245425896728918
49651,-4436026839221146058
20465,8658627334353140355
47892,6960183885978988771
22632,-3034532766966686881
61329,-6336365951775505622
83726,2000002505951941139
94562,-3638938040116504304
37510,-8249220706049380106
57345,4686420246023628170
6179,3886349757525769349
74185,3278181411536496217
38384,-712115379287456659
64412,5737357419019837356
51720,-5210748411604864932
15445,300202445727907268
102496,7818639663583741813
43287,-1080786614017809905
55778,2597199605206538388
5539,9033468403910468000
48382,-2365805222802480941
66871,-2456521456797337551
54089,-5320360181131531155
62950,2919814402697966089
58090,-6083160882361309561
11464,2207460760777667732
62677,-940939739391593831
60596,-6788662930373110667
91984,-5955301413548628753
70665,-2763344688322350086
42745,5937096423744821402
725,-5404621322757211009
28686,7000902262540401556
85670,1859678558675986436
102583,4859780600262723448
15103,9041277847604017903
38704,1154443845622609319
53420,-4511684370962104760
74922,-1864434650628675342
45237,-2431177860465457768
91146,-7155863812760340485
27901,-8696479871836914144
37357,5866293016353136471
29,-1488579006249318701
39608,-4381339766391621398
38544,3170424474324008223
13785,-846147639171194751
62912,1851500953535790615
72288,7000902262540401556
2334,-4425768180008746471
36190,5024928209842303367
73445,2530292877122215994
15357,-3829521365107665813
41344,-8511273708812867383
38969,-6622008480696630164
101804,2757714548822330140
103805,-895252807456032623
65745,59206622124922351
19238,-7800723519396508492
13186,2727970220779723981
35077,-214833728670069534
35728,-509900529594684369
14800,-2108783771316333610
81904,3210303779037780310
57492,4277374131536787782
55860,1597806784519159552
95767,-6622008480696630164
45578,4053036119902845238
14634,-1742008326628324102
5430,-6347047037939201048
17706,-3857390427602554682
23735,-5694094710805204312
82501,5320759422009998155
85249,-2108783771316333610
62507,-1022937144076508663
83125,4559159374402310265
81548,-816065420567036090
54001,-5669970444399260073
5873,247027940822660128
47134,6903057095103054844
8007,-6265560939355825055
23588,-6788662930373110667
81361,-8722674893581305840
60715,-6556653492635643867
32775,1530651116922463254
80714,5111782613796168645
65344,5993836340293256418
24294,8846286619567102206
34859,-3857390427602554682
84495,-3137937763253362433
79808,-2811502272620733344
99568,532928151688946015
17568,-8336209735247287639
43119,5923491298323903775
85661,6960183885978988771
86868,5955569118418362997
89205,-115167137354789445
73439,-4843458399419853649
65901,-4151811150708423784
58018,7239282739502751510
52848,-7291033351744090766
79947,1395792778509966275
29027,5619855756821531221
23961,-7600635718644354875
34737,5923491298323903775
79923,8960163605831928166
55111,6864486874992329382
56950,-9036908390349249792
74127,-4096871925787335710
55793,5735089461446288264
94430,-940939739391593831
78495,-1556971156724305152
91165,-847701537747584293
19931,5398712739551363921
103445,-509900529594684369
72736,-6164857392078330474
48928,-8796485106183866551
18749,-8085920926636202327
64455,-8153171963668326799
71756,-3875622111726099900
66638,5111567771631924341
87512,3510343547070951299
37559,8645556096295338489
71579,-6282096463180941474
79450,1342536680733653658
50143,982519082233448053
44128,1859678558675986436
3072,1712301389384040248
68704,9214643160519144026
50760,-3913612057130030413
30096,6770703557715204167
91811,-2945870628404339667
98114,7747544948967433231
25797,1765002849096833471
78419,-5325997985114602160
66231,6148867535588149443
8850,1753291629202004462
70435,-2990717066144006275
95510,7721269807198213735
15433,6854770627916451986
33558,5350100611664645934
51861,-3160654073120347838
3521,7118050957222589730
87115,-2456521456797337551
37679,846399590768792825
41167,-8945945208993679806
9452,-3770789143031415029
63234,4461115297066070556
38801,-2432307385901162242
104495,651853377063506251
3017,1656850146441801024
51785,7076506782218463242
70247,-6890157855782583695
80077,-6622008480696630164
94860,1451711337284464501
36621,7000902262540401556
32725,-8849988201307728153
57061,-6172348761955347672
68072,5016752761898247628
100976,-6870051088218364828
34506,-6956962748288554217
54462,3001136198847484659
20351,6960183885978988771
40476,3982870750202405909
17771,-3887413655022702596
25283,-8796485106183866551
101147,732989076586437459
5262,3549363174819365198
82391,-626215871564014317
84297,7630453019248242826
9782,5435096445201188233
90268,215632420439296015
96184,9178924298267370777
50942,-1864132123715752377
75320,-1570582482776003243
96817,2330059767749781361
88097,1597806784519159552
55216,5320759422009998155
64810,8003709807405304825
83279,-9036908390349249792
54724,2757714548822330140
57199,4457497589447910041
82754,7000902262540401556
75156,1803830003824801450
60940,3814498173902153959
91834,4859780600262723448
73788,-6689871462895442361
58950,-1656789672389490376
17478,4345056751185075395
47495,-915816760106877821
71891,-4515591629616707908
6219,-1782417007660071098
50701,-7705375641447214656
69758,-5503937400483800948
48146,6148953253769366550
15059,-4746548180371602620
92503,3747126772043741408
68730,2636567818135272964
31614,6832239871839020990
82157,1451711337284464501
66797,-3419355415989889150
828,-7369575495027689817
20650,-1548472164661258951
45643,-3859454758636460983
93908,4777592192135330049
39077,7587245400732661961
58244,3222129733585102038
89139,6960183885978988771
58743,1451711337284464501
100799,-3924077519785844411
62828,-1430630783797616091
75247,2378490611621261296
57242,-4436026839221146058
6266,7818639663583741813
15500,1564903394915684703
8406,-4711300757960482469
82462,-6404926265164501753
37275,4232870816051745850
72296,-1354431022296909212
39173,7519385179713007981
66885,8354189776367105151
53388,1778450619949870835
72999,-7600635718644354875
33954,-478641202960224491
103103,8833969306799548753
29096,5398712739551363921
79487,-396247001873148850
80898,-8511273708812867383
65423,3175810573251510760
